continente,educacao_do_empregado,tem_experiencia_de_trabalho,requer_treinamento_de_trabalho,num_de_empregados,ano_de_estabelecimento,regiao_de_emprego,salario_prevalecente,unidade_de_salario,posicao_em_tempo_integral,status_do_caso,cat_empresa,cat_salario,cat_experiencia
0,3,0,1,1476,1986,0,98052.59,0,1,0,1,2,3
5,1,1,1,3865,1993,4,15453.27,0,1,0,1,1,1
5,3,0,0,2693,2014,2,9680.33,0,0,1,2,1,4
5,3,0,0,5339,2005,3,34660.1,0,1,0,2,3,4
4,3,1,0,5283,1976,4,83594.0,0,1,1,1,2,2
2,3,1,0,95308,1995,4,68036.11,0,0,0,1,3,2
5,2,0,0,376,1959,4,127491.16,0,0,1,1,0,4
2,0,0,0,2154,1994,3,9639.14,0,1,1,1,1,4
5,3,1,0,939,1946,3,115939.73,0,1,1,1,0,2
2,1,0,1,3436,1997,3,93610.55,0,1,0,2,2,3
2,2,1,0,296,2013,2,130896.26,0,1,0,2,0,2
3,3,0,0,3126,2012,4,24.4888,1,1,0,2,1,4
5,1,1,0,3174,1997,2,152290.16,0,1,1,2,0,2
0,3,1,0,2813,2007,4,32867.29,0,1,1,2,1,2
2,0,0,0,1124,1907,3,24667.76,0,1,1,0,1,4
2,0,1,0,4102,1854,3,5245.16,0,1,1,0,1,2
0,3,0,0,155999,2003,3,118555.6,0,1,0,2,0,4
2,3,1,0,1902,1975,3,5577.94,0,1,1,1,1,2
2,3,0,0,294,2004,2,47307.78,0,1,1,2,3,4
2,2,1,0,2838,2013,1,28036.68,0,1,0,2,1,2
5,2,0,0,4643,2007,2,127198.53,0,1,1,2,0,4
1,3,1,0,61546,2013,4,3161.14,0,1,1,2,1,2
5,0,1,0,6002,2010,4,46887.93,0,1,1,2,3,2
5,3,0,0,2721,1957,1,55310.41,0,1,1,1,3,4
5,1,1,0,1096,1991,3,49980.64,0,1,0,1,3,2
5,2,1,0,3596,1987,3,105574.74,0,1,1,1,2,2
5,3,0,1,444,2004,3,92623.18,0,1,1,2,2,3
5,3,0,0,893,1889,1,34117.11,0,0,1,0,3,4
0,1,1,0,57070,1995,2,339.0696,1,1,1,1,1,2
1,2,0,1,1912,1994,1,88361.0,0,1,1,1,2,3
2,0,1,0,107586,1848,2,46924.36,0,1,1,0,3,2
5,1,0,0,254,1996,3,235429.79,0,1,0,2,0,4
1,3,1,0,1032,2006,2,77171.75,0,1,1,2,2,2
5,2,1,0,3231,1968,0,142164.39,0,1,1,1,0,2
5,2,1,1,2712,1985,3,107101.6,0,1,1,1,2,1
5,2,0,0,4138,1990,3,104054.92,0,1,1,1,2,4
0,3,1,0,995,2000,4,23053.79,0,1,1,2,1,2
2,0,1,0,1827,1996,4,25961.02,0,1,1,2,1,2
1,3,1,0,749,1889,1,174046.48,3,1,1,0,0,2
5,3,0,0,4619,2011,2,42691.97,0,1,1,2,3,4
5,3,0,0,1397,1998,1,68676.02,0,1,1,2,3,4
5,1,0,0,2749,1996,4,39114.03,0,1,1,2,3,4
5,2,0,1,443,2011,3,112125.72,0,1,1,2,0,3
5,3,1,0,1148,2010,2,10194.35,0,1,1,2,1,2
0,2,0,1,4941,2007,4,115.78,1,1,0,2,1,3
5,1,0,1,1441,1971,3,90725.23,0,1,0,1,2,3
5,2,0,0,1408,1990,4,136.7014,1,1,0,1,1,4
0,2,1,0,6551,1995,4,3396.41,0,1,0,1,1,2
1,2,0,0,3360,1994,2,408.6848,1,1,0,1,1,4
5,1,1,0,1676,2001,4,104652.75,0,1,0,2,2,2
5,3,0,0,31502,1868,2,51025.89,0,1,1,0,3,4
0,2,0,0,3436,2008,4,110021.12,0,1,0,2,0,4
5,3,0,0,517,1975,1,76814.48,0,1,1,1,2,4
5,2,0,0,2475,1985,1,68015.78,0,1,1,1,3,4
5,2,0,0,1767,2010,3,135852.65,0,0,0,2,0,4
5,3,1,0,1690,2005,1,66979.3,0,1,1,2,3,2
2,2,1,0,2994,1981,3,47136.16,0,1,0,1,3,2
5,2,0,0,3731,1818,1,16111.61,0,1,0,0,1,4
5,2,0,0,5888,2005,1,15418.27,0,1,0,2,1,4
2,0,1,1,41770,2002,3,44778.81,0,1,1,2,3,1
5,2,0,0,3261,2013,2,4920.29,0,1,1,2,1,4
5,3,0,1,1792,1998,2,143437.65,0,1,0,2,0,3
2,2,1,0,513,1996,3,111533.56,0,1,1,2,0,2
5,2,1,0,6908,1964,4,29831.5,0,1,0,1,1,2
5,2,1,0,236,1998,2,43351.06,0,1,0,2,3,2
5,1,0,0,2011,1993,4,132241.21,0,0,0,1,0,4
2,0,1,0,95,2005,2,28312.05,0,1,1,2,1,2
5,2,1,0,1221,1992,4,8779.78,0,1,0,1,1,2
5,3,1,0,229,2009,4,4077.71,0,1,1,2,1,2
5,2,1,0,2253,1990,3,60749.34,0,1,1,1,3,2
2,1,0,0,2664,1989,4,96882.01,0,1,0,1,2,4
0,2,1,0,3432,2000,2,72042.5,0,0,0,2,2,2
2,0,1,0,3477,2008,2,71113.2,0,1,1,2,2,2
5,1,0,0,3549,1886,0,130706.81,0,1,1,0,0,4
5,2,1,0,3626,1979,1,47664.78,0,1,0,1,3,2
2,1,1,1,1772,1977,4,23207.02,0,1,1,1,1,1
5,3,1,0,4831,2013,4,219465.03,0,1,1,2,0,2
0,2,1,0,177,1992,4,45295.57,0,1,1,1,3,2
2,3,1,0,3824,1970,2,99518.69,0,0,1,1,2,2
5,2,0,0,581,2014,2,74877.39,0,1,0,2,2,4
5,3,0,0,1610,2011,1,40503.76,0,1,1,2,3,4
5,2,1,0,42998,2002,3,13081.34,0,1,1,2,1,2
0,1,1,0,97,2013,2,111518.59,0,0,0,2,0,2
2,2,0,1,3662,1980,4,77311.14,0,1,1,1,2,3
2,0,1,0,3913,2010,2,59658.36,0,1,1,2,3,2
5,3,0,0,377,2004,1,94746.85,0,0,1,2,2,4
2,2,1,0,1498,1977,4,20955.44,0,1,1,1,1,2
5,2,0,0,27,1991,3,140896.1,0,1,0,1,0,4
5,3,0,0,1660,1995,4,39935.85,0,1,1,1,3,4
5,2,1,0,18843,1978,3,99506.01,0,1,1,1,2,2
0,3,1,0,2651,1999,1,145224.36,0,1,1,2,0,2
5,2,1,0,318,2007,4,126307.46,0,1,1,2,0,2
5,1,0,0,1770,1999,2,79066.07,0,1,0,2,2,4
5,3,0,0,2850,2010,1,226892.03,0,0,0,2,0,4
0,3,1,0,488,2010,4,87497.44,0,1,1,2,2,2
5,0,1,0,3160,1979,2,64255.14,0,1,1,1,3,2
2,2,1,0,1906,2007,3,6925.92,0,1,1,2,1,2
5,2,1,0,1258,2004,1,16691.3,3,1,1,2,1,2
5,2,1,0,1073,2002,3,100824.65,0,1,0,2,2,2
2,2,1,0,65092,2001,1,68952.73,0,1,1,2,3,2
5,2,1,0,2885,1926,3,141297.92,3,0,0,0,0,2
2,0,1,0,2042,1973,3,26871.62,0,1,1,1,1,2
5,3,0,0,14968,1924,4,46199.68,0,1,1,0,3,4
5,3,1,0,5306,2008,4,64710.12,0,1,1,2,3,2
5,1,1,0,445,1961,3,54913.07,0,1,0,1,3,2
0,3,0,0,3651,2010,3,48220.39,0,1,0,2,3,4
5,2,1,0,1146,2005,4,65890.04,0,1,1,2,3,2
5,2,0,0,876,1981,4,34115.93,0,1,0,1,3,4
5,3,1,0,1076,2009,3,63643.41,0,0,1,2,3,2
5,3,0,0,5108,1922,3,116040.7,0,1,0,0,0,4
5,3,1,1,1261,1951,4,204453.27,0,1,1,1,0,1
5,1,1,0,5498,1896,3,105347.24,0,1,0,0,2,2
0,3,0,0,4024,2014,4,3145.83,0,0,1,2,1,4
5,3,0,0,30392,1850,2,86144.55,0,1,0,0,2,4
5,3,1,0,1023,1995,2,84343.65,0,1,1,1,2,2
4,3,1,0,5010,1996,0,78560.27,0,1,1,2,2,2
5,2,1,0,3218,2006,1,141404.77,0,1,1,2,0,2
1,3,1,0,2884,2010,3,373.16,0,1,1,2,1,2
5,2,1,0,57,1984,2,28091.61,0,1,1,1,1,2
5,2,1,0,85,1976,0,44443.89,0,1,0,1,3,2
5,2,0,1,4789,1981,4,78986.4,0,1,1,1,2,3
5,3,1,0,104895,2006,2,11949.71,0,1,1,2,1,2
2,3,0,0,2324,2006,4,49993.47,0,1,1,2,3,4
5,2,0,0,345,1996,4,50896.02,0,1,0,2,3,4
5,2,1,1,2318,1928,4,129283.7,0,1,0,0,0,1
0,0,1,0,237,2008,2,110149.19,0,1,1,2,0,2
5,3,1,0,2381,1854,4,491.9346,1,1,1,0,1,2
4,3,1,0,2613,1999,1,129698.52,0,1,1,2,0,2
0,2,1,0,4428,2010,3,51142.14,0,1,1,2,3,2
5,2,1,0,1208,1961,2,54185.56,0,1,1,1,3,2
5,2,1,0,1178,2001,3,50175.01,0,1,0,2,3,2
1,2,0,0,869,2010,2,85388.53,0,1,0,2,2,4
5,2,1,0,1897,1996,4,82059.12,0,1,0,2,2,2
0,3,0,0,3304,2006,2,427.9314,1,1,1,2,1,4
5,1,0,0,891,1801,1,49277.5,0,1,0,0,3,4
5,2,0,0,706,2000,1,28841.92,0,1,1,2,1,4
5,2,0,0,3449,1998,4,108618.71,0,1,1,2,0,4
2,3,0,1,1873,1979,4,64927.98,0,1,1,1,3,3
5,3,0,0,2029,1934,2,110.28,1,1,1,0,1,4
5,2,0,0,1934,1999,3,102.11,1,1,0,2,1,4
5,2,1,0,461,1997,4,57865.59,0,1,1,2,3,2
0,3,1,0,96907,2013,4,147806.31,0,0,1,2,0,2
5,2,1,1,2170,2006,4,1349.49,0,1,1,2,1,1
1,2,0,1,2378,2005,3,94230.51,0,1,0,2,2,3
5,2,1,0,1084,1996,1,109886.41,0,1,1,2,0,2
5,3,1,0,3990,1839,2,59920.0,0,1,1,0,3,2
5,2,0,1,2369,1976,3,164179.04,0,1,0,1,0,3
5,2,1,0,203,1968,1,743.7925,1,1,1,1,1,2
2,2,1,0,235,2001,4,123329.52,0,1,1,2,0,2
0,3,1,0,920,1994,3,70108.04,0,1,1,1,2,2
0,2,1,0,1513,1986,1,29894.29,0,0,1,1,1,2
5,0,0,0,979,1927,1,136466.76,0,1,1,0,0,4
5,1,0,0,61,1998,1,121677.17,0,1,0,2,0,4
5,0,1,0,2799,1999,2,13671.18,0,1,1,2,1,2
5,1,1,0,897,2006,1,75820.24,0,1,0,2,2,2
2,0,0,0,1277,1989,2,96657.38,0,1,1,1,2,4
0,2,0,0,993,2003,2,61562.85,0,1,0,2,3,4
2,0,1,0,2752,2005,3,30947.93,0,1,1,2,1,2
5,3,1,0,150,1994,3,19189.98,0,1,1,1,1,2
5,2,1,0,907,2002,1,48144.37,0,1,1,2,3,2
5,2,1,0,498,1999,4,71434.38,0,1,1,2,2,2
5,0,0,0,2325,1986,4,86247.91,0,1,1,1,2,4
2,2,1,0,1326,2005,3,21480.15,0,1,1,2,1,2
2,1,1,0,838,1901,4,110435.59,0,1,0,0,0,2
5,3,1,0,201,2005,4,111902.94,0,1,1,2,0,2
2,1,0,0,5039,2004,4,114728.76,0,1,0,2,0,4
5,3,0,1,3054,1885,4,113419.39,0,1,1,0,0,3
5,3,1,0,4639,2013,1,66752.25,0,1,1,2,3,2
5,2,1,0,2820,1847,3,52152.22,0,1,0,0,3,2
5,2,1,0,3248,1977,4,89643.09,0,1,1,1,2,2
5,2,1,0,1493,2000,3,103516.76,0,1,1,2,2,2
2,3,1,0,214,2005,3,21945.77,0,1,1,2,1,2
5,2,1,1,16399,1994,1,22061.86,0,1,0,1,1,1
5,2,1,0,3685,1981,4,114187.01,0,1,1,1,0,2
5,2,1,0,1854,1997,0,11181.83,0,1,1,2,1,2
0,1,0,0,266,1923,4,655.9658,1,1,1,0,1,4
2,3,1,0,1768,2010,3,58729.53,0,1,1,2,3,2
0,3,1,0,5001,2005,1,106000.19,0,0,1,2,2,2
5,3,1,0,3994,2004,1,153524.1,0,0,1,2,0,2
4,1,1,0,3247,1962,4,125097.25,0,1,1,1,0,2
2,2,1,0,348,1872,4,401.478,1,1,0,0,1,2
5,2,1,0,2247,1989,4,25071.66,0,1,1,1,1,2
0,2,0,0,300,2009,4,49851.72,0,1,1,2,3,4
4,3,0,0,2867,2005,2,41145.76,0,1,0,2,3,4
4,3,0,0,2149,1992,3,24247.4,0,1,1,1,1,4
5,3,1,0,703,1916,1,2582.82,0,1,1,0,1,2
0,3,0,0,2438,2008,3,134500.53,0,1,0,2,0,4
2,1,0,0,2803,1985,2,12083.25,0,1,1,1,1,4
2,2,1,0,3952,2000,3,143572.62,0,1,0,2,0,2
5,2,1,0,562,2003,4,162892.64,0,1,0,2,0,2
5,2,1,0,2670,2006,4,109589.98,0,1,0,2,0,2
5,3,1,0,466,1993,2,74215.55,0,1,1,1,2,2
5,1,1,0,1927,2011,1,41388.02,0,1,1,2,3,2
5,3,0,0,4847,1979,4,35298.6,0,1,0,1,3,4
1,1,1,0,72520,1969,3,116261.45,0,0,1,1,0,2
5,3,0,0,2052,1999,4,547.4243,1,1,0,2,1,4
0,3,0,0,3061,1970,2,122.3,1,1,0,1,1,4
0,3,0,0,4488,2007,4,198796.55,0,1,0,2,0,4
2,2,0,0,2741,2001,3,14675.57,0,1,1,2,1,4
5,2,1,0,3366,2001,4,30295.85,0,1,1,2,1,2
5,2,1,0,3796,1991,1,54608.13,0,1,0,1,3,2
5,3,1,0,849,1990,4,24968.6,0,1,1,1,1,2
2,2,1,0,1852,2000,1,8301.34,0,1,1,2,1,2
2,3,0,0,1666,1991,3,582.45,0,1,1,1,1,4
5,3,0,0,2900,1838,2,246955.19,0,0,1,0,0,4
2,2,0,0,53698,2000,1,153573.56,0,1,1,2,0,4
5,1,1,1,2889,2005,4,103029.33,0,1,1,2,2,1
5,3,0,1,2497,1968,3,118318.48,0,1,1,1,0,3
5,2,1,0,2287,1911,3,46390.68,0,1,1,0,3,2
5,2,0,0,515,2006,4,45264.84,0,1,1,2,3,4
5,2,1,0,2858,1992,4,45703.5,0,1,0,1,3,2
5,3,1,0,2020,1861,2,75874.11,0,1,1,0,2,2
2,1,0,1,1233,2004,4,53981.38,0,1,0,2,3,3
5,2,1,0,2623,2008,2,139028.36,0,1,0,2,0,2
5,3,1,0,623,1993,2,83980.34,0,1,1,1,2,2
5,1,1,0,3260,2001,4,190523.51,0,1,0,2,0,2
5,3,0,0,1315,2000,4,117838.55,0,0,0,2,0,4
5,0,0,1,2248,1997,4,128239.79,0,1,1,2,0,3
4,0,1,0,2598,2010,3,130750.62,0,1,1,2,0,2
0,3,0,0,4123,1989,2,155201.84,0,1,1,1,0,4
5,2,1,0,13114,1912,4,81938.82,0,1,1,0,2,2
5,2,0,0,1980,2007,1,50394.41,0,1,1,2,3,4
5,3,0,0,2872,2002,4,98336.18,0,1,1,2,2,4
0,3,0,0,3323,2007,3,32421.05,0,1,0,2,1,4
5,3,1,0,4954,2004,3,99599.51,0,0,1,2,2,2
2,2,1,0,1472,1995,3,68650.79,0,1,1,1,3,2
5,2,0,0,-14,2012,3,29325.85,0,1,0,2,1,4
5,2,1,1,2545,2009,2,91073.23,0,1,1,2,2,1
2,0,0,0,4689,2003,3,198146.37,0,1,1,2,0,4
5,2,0,0,1805,1996,2,61960.62,0,1,1,2,3,4
0,3,1,1,1841,2005,4,105585.95,0,1,1,2,2,1
2,0,0,0,907,2003,3,84491.66,0,1,1,2,2,4
5,2,0,0,1260,2010,1,27572.16,0,1,0,2,1,4
5,3,1,0,487,1997,4,16646.5,0,1,1,2,1,2
1,2,1,0,2497,1980,4,99642.14,0,1,1,1,2,2
5,2,1,0,653,2010,2,105894.46,0,0,0,2,2,2
5,3,1,0,112,2006,2,121129.45,0,1,1,2,0,2
2,1,1,1,1426,1989,3,69984.79,0,1,0,1,3,1
5,3,0,0,837,2002,3,124511.86,0,1,1,2,0,4
5,2,0,0,1636,2007,4,69865.99,0,1,0,2,3,4
5,3,1,1,955,2008,3,30330.76,0,1,1,2,1,1
5,2,0,0,378,2005,3,147570.72,0,0,0,2,0,4
0,3,1,0,1962,2007,3,140331.01,0,0,1,2,0,2
5,2,0,1,1572,2012,4,55850.16,0,1,1,2,3,3
5,3,1,0,2731,1838,4,77121.51,0,1,1,0,2,2
2,2,1,0,9239,1837,3,78101.27,0,1,0,0,2,2
5,3,0,0,3419,2001,2,181137.25,0,1,1,2,0,4
5,3,1,0,1619,2004,1,49111.05,0,1,1,2,3,2
5,3,1,0,12231,1996,1,77437.84,0,1,1,2,2,2
5,2,1,0,488,1958,3,2441.69,0,1,0,1,1,2
5,2,0,0,1183,2001,2,95771.26,0,1,1,2,2,4
5,2,1,1,2414,1959,3,116315.86,0,1,1,1,0,1
5,3,1,1,1349,1960,3,14114.25,0,1,0,1,1,1
2,1,0,0,352,1979,4,66666.6,0,1,1,1,3,4
0,3,1,0,2152,1996,2,43870.57,0,1,1,2,3,2
5,3,0,0,28181,1999,4,923.73,0,1,0,2,1,4
5,3,1,0,6664,2011,3,3935.52,0,1,1,2,1,2
2,0,0,0,882,2007,3,27172.0,0,1,0,2,1,4
2,1,1,1,2445,1999,3,103480.5,0,1,1,2,2,1
5,2,1,0,3618,1979,3,64782.78,0,1,1,1,3,2
1,2,0,0,1756,1991,4,546.5987,1,1,1,1,1,4
0,2,1,0,2348,2012,1,105831.05,0,0,0,2,2,2
5,3,0,0,1892,1994,2,268376.5,0,0,1,1,0,4
0,2,1,0,81392,2010,4,86051.49,0,1,1,2,2,2
5,2,0,1,3590,1904,3,57356.06,0,1,0,0,3,3
0,0,1,0,431,1986,3,97232.16,0,1,1,1,2,2
2,0,1,0,1458,2010,1,111148.29,0,1,1,2,0,2
5,3,1,0,2798,2001,4,33057.54,0,1,1,2,1,2
5,2,1,0,6615,2007,4,90102.83,0,1,1,2,2,2
5,3,1,0,2778,2002,2,2033.8,0,1,1,2,1,2
2,2,1,0,8389,1976,3,45305.78,0,1,1,1,3,2
5,2,1,0,3671,1998,4,71406.26,0,1,0,2,2,2
1,3,0,0,3389,1838,1,240922.83,0,1,0,0,0,4
5,1,1,0,2237,2006,4,66076.39,0,1,0,2,3,2
5,3,1,1,5229,1966,2,110883.29,0,1,1,1,0,1
0,2,1,0,175,1838,3,58329.92,0,1,1,0,3,2
5,2,1,0,3758,2010,2,13686.44,0,1,1,2,1,2
5,3,1,0,3935,1847,2,33650.12,0,1,1,0,1,2
5,2,0,0,462,2003,4,35595.23,0,0,1,2,3,4
0,2,1,1,2243,1853,3,34482.61,0,1,1,0,3,1
5,1,0,0,48,1999,4,446.9555,1,1,0,2,1,4
5,1,1,0,485,1998,4,126590.38,0,1,1,2,0,2
5,1,1,0,1290,1946,4,28692.69,0,1,0,1,1,2
5,3,1,0,938,1999,4,6882.0,0,1,1,2,1,2
5,2,1,0,1381,1999,1,11428.91,0,1,1,2,1,2
5,2,0,1,2700,2001,4,80383.55,0,1,0,2,2,3
5,2,0,0,1037,2007,4,60480.29,0,1,0,2,3,4
5,0,1,1,2754,1997,4,19176.21,0,1,1,2,1,1
5,3,1,0,2978,2013,1,131814.12,0,0,1,2,0,2
5,3,0,1,1119,1986,4,64912.19,0,1,1,1,3,3
2,3,1,0,1415,1873,3,32436.29,0,1,1,0,1,2
5,2,1,0,665,2009,2,136688.66,0,1,0,2,0,2
5,2,1,1,2395,2008,4,31499.53,0,1,1,2,1,1
5,2,0,0,2054,1982,4,122691.02,0,1,0,1,0,4
5,2,0,1,1045,2006,3,113024.32,0,1,0,2,0,3
5,2,0,0,1851,1994,4,144666.13,0,1,1,1,0,4
5,1,1,0,2597,2001,1,69771.69,0,1,0,2,3,2
5,3,1,0,1557,2012,3,16183.73,0,1,1,2,1,2
1,2,1,0,1143,1969,2,72247.58,0,0,0,1,2,2
2,3,0,0,1993,2008,1,55665.53,0,1,1,2,3,4
4,3,1,0,2561,1983,2,158748.55,0,1,1,1,0,2
5,3,1,0,814,2004,1,71287.86,0,1,1,2,2,2
5,2,0,0,3128,1999,1,115499.69,0,1,0,2,0,4
5,3,1,0,1571,1837,1,120382.79,0,1,1,0,0,2
2,2,1,0,2713,1997,3,56700.74,0,1,1,2,3,2
5,2,0,0,1227,1850,1,104358.61,0,0,1,0,2,4
5,1,1,0,395,2006,4,69175.06,0,1,0,2,3,2
5,3,0,0,1027,2011,2,118175.03,0,1,0,2,0,4
5,3,0,0,3728,2000,2,997.9191,1,1,0,2,1,4
5,3,1,0,3585,2008,2,98998.56,0,0,1,2,2,2
5,2,1,0,1435,2010,1,48974.94,0,1,1,2,3,2
5,2,0,0,1628,2006,3,45179.3,0,1,0,2,3,4
5,3,0,0,2550,1995,1,125840.4,0,1,1,1,0,4
2,0,1,1,2277,1859,4,104432.46,0,1,1,0,2,1
5,2,1,0,363,2009,1,1552.9,0,1,1,2,1,2
5,2,0,0,3486,1997,4,55123.78,0,1,1,2,3,4
5,1,0,0,399,2006,1,151692.73,0,1,0,2,0,4
5,2,1,0,1990,2011,1,899.036,1,1,1,2,1,2
0,3,1,0,1945,2002,2,516.5716,1,1,0,2,1,2
5,3,0,0,1624,1988,3,46037.92,0,0,1,1,3,4
5,2,1,0,2879,2008,3,51298.41,0,1,1,2,3,2
5,2,1,0,2793,1996,4,74540.14,0,0,0,2,2,2
5,3,1,0,2412,2002,2,83425.65,0,1,1,2,2,2
5,2,1,0,1685,2007,4,109502.91,0,1,0,2,0,2
5,2,1,0,3201,2000,2,143008.27,0,1,1,2,0,2
5,3,1,0,6394,1979,2,43370.89,0,1,1,1,3,2
5,2,1,0,2609,2003,2,92431.26,0,1,1,2,2,2
5,1,0,0,657,1993,1,113839.78,0,1,0,1,0,4
0,3,1,0,5203,1998,2,21389.89,0,1,1,2,1,2
5,3,0,0,107535,1970,3,159645.51,0,1,0,1,0,4
3,2,1,0,284,1989,4,86440.77,0,1,0,1,2,2
1,2,0,0,1467,1989,4,219.092,1,1,0,1,1,4
5,1,0,0,2988,2009,1,74501.07,0,1,0,2,2,4
2,1,0,0,3788,1980,4,29163.33,0,1,1,1,1,4
2,2,1,0,1560,1987,3,128514.42,0,1,1,1,0,2
5,3,1,0,903,1939,2,30029.93,0,1,1,0,1,2
5,2,0,0,31,2008,1,213720.36,0,1,1,2,0,4
5,3,1,0,1295,1996,1,84484.59,0,1,1,2,2,2
0,2,1,0,2594,2000,3,116484.15,0,1,1,2,0,2
5,3,0,0,228,2005,4,140620.77,0,1,1,2,0,4
5,2,0,0,3269,1998,2,72856.78,0,1,1,2,2,4
1,1,1,0,1674,1911,3,125189.0,0,1,0,0,0,2
5,3,1,0,5601,2005,4,98551.54,0,0,1,2,2,2
2,3,0,0,1483,1911,4,95294.35,0,1,1,0,2,4
3,3,1,0,2252,1987,3,21306.83,0,1,1,1,1,2
1,1,1,0,2955,1838,4,412.4337,1,1,1,0,1,2
5,3,1,0,1564,1957,3,3532.65,0,1,1,1,1,2
5,2,0,0,4120,2003,3,100759.08,0,1,1,2,2,4
5,3,0,0,2187,2008,4,67477.03,0,1,0,2,3,4
5,1,1,0,3406,1853,4,77444.46,0,1,0,0,2,2
0,3,0,0,3410,1863,2,211.0409,1,1,0,0,1,4
5,3,1,0,530,2002,3,159923.98,0,0,0,2,0,2
2,1,0,0,1276,2002,4,123244.52,0,1,1,2,0,4
5,3,0,0,439,1998,2,157780.77,0,1,0,2,0,4
5,3,0,0,4587,1988,2,70028.96,0,1,1,1,3,4
5,3,0,1,2934,2013,4,97524.4,0,1,1,2,2,3
5,3,1,0,3786,1911,4,115617.47,0,1,1,0,0,2
5,2,0,1,804,2006,3,129110.86,0,1,1,2,0,3
5,3,0,0,4098,2010,4,11314.68,0,1,1,2,1,4
5,0,1,0,3521,1986,4,54567.03,0,1,1,1,3,2
5,0,1,0,2668,2009,0,83225.58,0,1,1,2,2,2
2,2,0,1,478,2001,3,52858.49,0,1,1,2,3,3
5,2,0,0,2213,2001,3,29887.3,0,1,1,2,1,4
5,2,0,0,673,1995,2,69095.72,0,1,0,1,3,4
5,3,0,0,2143,2006,2,124922.15,0,0,1,2,0,4
5,2,1,0,1488,2009,3,136443.09,0,1,1,2,0,2
1,3,0,0,1134,2009,1,73243.44,0,1,1,2,2,4
5,2,1,0,1214,1920,2,54612.57,0,0,1,0,3,2
5,2,0,0,1814,2006,2,128199.58,0,1,0,2,0,4
0,2,1,1,2070,1997,2,80718.21,0,1,0,2,2,1
5,3,1,0,3184,2005,1,143194.85,0,1,1,2,0,2
3,1,1,0,3955,1977,3,80981.19,0,1,0,1,2,2
2,2,1,0,2385,2010,3,42522.66,0,1,1,2,3,2
5,3,1,0,29560,1968,2,69009.97,0,1,1,1,3,2
2,3,1,0,2881,1929,2,91737.77,0,0,1,0,2,2
2,2,1,0,5563,1926,4,68312.2,0,1,1,0,3,2
5,0,0,0,843,1972,1,79948.12,0,1,1,1,2,4
0,1,1,0,388,1984,2,39266.14,0,1,1,1,3,2
5,2,0,0,1876,2002,4,106556.06,0,1,1,2,2,4
2,2,1,1,1263,2007,4,15258.18,0,1,1,2,1,1
2,2,0,0,3449,1838,4,80445.78,0,1,1,0,2,4
5,2,0,0,738,2005,3,37780.69,0,1,0,2,3,4
2,2,1,0,190,2007,4,132092.7,0,1,1,2,0,2
5,3,1,0,1223,2007,4,148949.81,0,0,1,2,0,2
1,2,1,0,3108,1894,3,16560.81,0,1,0,0,1,2
5,2,1,0,3592,1997,4,108587.07,0,1,1,2,0,2
5,3,0,1,2759,2000,3,63657.81,0,1,1,2,3,3
5,3,1,1,414,1986,4,158559.86,0,1,1,1,0,1
5,3,1,0,1826,1929,1,112980.64,0,1,1,0,0,2
5,2,1,0,2234,2008,3,41415.36,0,1,0,2,3,2
5,2,0,0,2380,1999,1,37409.3,0,1,0,2,3,4
5,3,0,0,15138,2007,2,133411.74,0,1,1,2,0,4
5,3,0,0,1905,1985,4,73815.05,0,1,1,1,2,4
5,2,1,0,1869,1984,1,186594.05,0,0,1,1,0,2
5,3,0,0,5157,1999,3,115910.18,0,1,1,2,0,4
5,3,1,0,1002,1884,1,130009.87,0,1,1,0,0,2
5,2,1,0,183,1939,4,114845.56,0,0,1,0,0,2
2,3,1,0,460,2006,3,150.4,1,1,1,2,1,2
2,2,1,0,3253,2001,3,4882.17,0,1,1,2,1,2
5,2,0,0,1370,1981,3,26323.36,0,1,0,1,1,4
5,2,1,0,1931,2001,4,161421.59,0,1,1,2,0,2
2,3,0,0,1150,1968,3,28993.82,0,1,1,1,1,4
5,2,1,0,2332,2001,2,124235.53,0,1,1,2,0,2
2,1,1,0,2685,2008,4,52613.73,0,1,0,2,3,2
5,0,0,0,3855,2007,2,50349.66,0,1,0,2,3,4
5,3,1,0,773,1946,4,267189.12,0,1,1,1,0,2
2,2,0,0,1057,1911,3,33867.14,0,1,1,0,1,4
5,0,0,0,4915,2005,2,64000.8,0,0,0,2,3,4
5,3,1,0,151090,2000,3,71869.19,0,1,1,2,2,2
4,3,1,0,5000,1962,1,86197.96,0,1,1,1,2,2
1,2,1,0,2987,1993,4,47547.48,0,1,1,1,3,2
5,3,0,0,63,1979,1,122231.2,0,0,1,1,0,4
5,3,0,0,5395,1995,1,115546.49,0,1,1,1,0,4
2,2,1,0,38337,2005,3,34993.44,0,1,1,2,3,2
5,3,0,0,3616,2008,3,61904.89,0,1,0,2,3,4
5,3,1,0,1959,2009,4,76124.64,0,0,1,2,2,2
5,2,0,1,374,1839,3,49208.64,0,1,1,0,3,3
5,1,0,0,1203,1999,1,124148.0,0,1,0,2,0,4
5,3,1,0,455,2001,3,68931.88,0,1,0,2,3,2
2,2,1,0,3421,1901,0,29274.06,0,1,0,0,1,2
0,2,1,0,4317,2010,2,49559.33,0,1,0,2,3,2
5,2,1,0,3098,2013,3,125913.28,0,1,1,2,0,2
0,3,1,0,3641,1998,2,11641.2,0,1,0,2,1,2
